Date,Open,Close,Volume
1987-05-20,5.453125,5.515625,9355200
1987-05-21,5.562500,5.406250,6422400
1987-05-22,5.468750,5.500000,4569600
1987-05-26,5.687500,5.773438,7244800
1987-05-27,5.734375,5.710938,4144000
1987-05-28,5.718750,5.781250,4998400
1987-05-29,5.843750,5.718750,5990400
1987-06-01,5.796875,5.750000,7347200
1987-06-02,5.765625,5.765625,7609600
1987-06-03,5.812500,5.843750,5824000
1987-06-04,5.859375,5.828125,5614400
1987-06-05,5.812500,5.773438,3395200
1987-06-08,5.765625,5.875000,4675200
1987-06-09,5.882813,5.859375,7451200
1987-06-10,5.882813,5.960938,10089600
1987-06-11,6.062500,5.976563,10731200
1987-06-12,6.015625,6.125000,13424000
1987-06-15,6.171875,6.140625,10833600
1987-06-16,6.156250,6.210938,5316800
1987-06-17,6.210938,6.085938,9123200
1987-06-18,6.078125,6.054688,8153600
1987-06-19,6.054688,6.062500,11569600
1987-06-22,6.070313,6.164063,8475200
1987-06-23,6.187500,6.164063,7257600
1987-06-24,6.140625,6.140625,3289600
1987-06-25,6.156250,6.187500,5454400
1987-06-26,6.093750,6.070313,5148800
1987-06-29,6.054688,6.125000,3612800
1987-06-30,6.125000,6.125000,8428800
1987-07-01,6.093750,5.992188,3952000
1987-07-02,6.039063,6.007813,4364800
1987-07-06,6.039063,5.992188,6272000
1987-07-07,5.984375,6.039063,5150400
1987-07-08,5.984375,5.929688,7523200
1987-07-09,5.960938,5.906250,6998400
1987-07-10,5.921875,5.875000,5577600
1987-07-13,5.875000,5.906250,5956800
1987-07-14,5.937500,5.976563,4448000
1987-07-15,5.906250,5.953125,5161600
1987-07-16,5.960938,5.914063,3886400
1987-07-17,5.921875,5.937500,15217600
1987-07-20,5.742188,5.742188,6462400
1987-07-21,5.718750,5.742188,5395200
1987-07-22,5.781250,5.765625,3659200
1987-07-23,5.781250,5.773438,2958400
1987-07-24,5.765625,5.750000,2316800
1987-07-27,5.765625,5.695313,3240000
1987-07-28,5.734375,5.718750,7132800
1987-07-29,5.734375,5.765625,7190400
1987-07-30,5.773438,5.812500,9060800
1987-07-31,5.843750,5.820313,5880000
1987-08-03,5.734375,5.703125,7672000
1987-08-04,5.718750,5.781250,7097600
1987-08-05,5.828125,5.937500,11185600
1987-08-06,5.968750,6.101563,9278400
1987-08-07,6.093750,6.046875,8433600
1987-08-10,6.062500,6.078125,7880000
1987-08-11,6.109375,6.148438,13966400
1987-08-12,6.164063,6.210938,14382400
1987-08-13,6.210938,6.312500,10820800
1987-08-14,6.312500,6.359375,8084800
1987-08-17,6.359375,6.375000,7110400
1987-08-18,6.312500,6.234375,9875200
1987-08-19,6.242188,6.257813,5748800
1987-08-20,6.265625,6.351563,8195200
1987-08-21,6.343750,6.335938,13481600
1987-08-24,6.328125,6.289063,6019200
1987-08-25,6.343750,6.320313,8644800
1987-08-26,6.359375,6.234375,5337600
1987-08-27,6.242188,6.289063,3520000
1987-08-28,6.304688,6.250000,4483200
1987-08-31,6.234375,6.406250,10001600
1987-09-01,6.429688,6.156250,11030400
1987-09-02,6.093750,6.164063,10676800
1987-09-03,6.226563,6.093750,6654400
1987-09-04,6.109375,5.984375,4168000
1987-09-08,5.968750,5.960938,9993600
1987-09-09,5.960938,5.968750,7729600
1987-09-10,6.062500,6.062500,7214400
