Date,Open,Close,Volume
1987-05-20,10.437500,10.625000,720000
1987-05-21,10.625000,10.687500,1591600
1987-05-22,10.750000,10.687500,763600
1987-05-26,10.750000,11.000000,889200
1987-05-27,11.125000,11.062500,1178400
1987-05-28,11.000000,11.062500,634800
1987-05-29,11.062500,11.000000,283600
1987-06-01,11.125000,11.125000,1114000
1987-06-02,11.125000,11.187500,1190000
1987-06-03,11.250000,11.437500,740400
1987-06-04,11.437500,11.437500,217600
1987-06-05,11.437500,10.968750,1398800
1987-06-08,11.062500,11.093750,573200
1987-06-09,11.125000,11.187500,313200
1987-06-10,11.062500,11.625000,2366000
1987-06-11,11.500000,11.625000,1116800
1987-06-12,11.750000,11.937500,642400
1987-06-15,12.000000,12.437500,1206400
1987-06-16,12.375000,12.468750,1667600
1987-06-17,12.437500,12.312500,978800
1987-06-18,12.312500,12.250000,1044000
1987-06-19,12.187500,11.906250,994800
1987-06-22,11.937500,12.062500,2228800
1987-06-23,12.062500,12.187500,1652800
1987-06-24,11.937500,11.937500,1055600
1987-06-25,11.875000,11.937500,328800
1987-06-26,11.875000,11.750000,322000
1987-06-29,11.812500,11.562500,321200
1987-06-30,11.562500,11.437500,1165600
1987-07-01,11.437500,11.375000,491600
1987-07-02,11.500000,11.562500,641200
1987-07-06,11.625000,11.812500,1012000
1987-07-07,11.750000,12.000000,474400
1987-07-08,12.062500,11.812500,1312400
1987-07-09,11.750000,11.687500,1502800
1987-07-10,11.687500,11.687500,647600
1987-07-13,11.750000,11.687500,792800
1987-07-14,11.687500,12.125000,577200
1987-07-15,12.125000,12.000000,396800
1987-07-16,12.062500,12.062500,175200
1987-07-17,12.062500,12.218750,462400
1987-07-20,12.125000,12.125000,191600
1987-07-21,12.062500,11.812500,1431600
1987-07-22,11.875000,11.937500,866800
1987-07-23,11.937500,11.875000,432000
1987-07-24,11.937500,11.875000,1572800
1987-07-27,11.937500,11.812500,87200
1987-07-28,11.937500,12.125000,730800
1987-07-29,12.125000,12.250000,598000
1987-07-30,12.250000,12.312500,2260800
1987-07-31,12.312500,12.250000,2202800
1987-08-03,12.187500,12.250000,1688800
1987-08-04,12.250000,12.250000,781200
1987-08-05,12.250000,12.437500,644000
1987-08-06,12.437500,12.687500,892400
1987-08-07,12.625000,12.750000,915600
1987-08-10,12.687500,12.875000,1734800
1987-08-11,12.875000,13.000000,1209200
1987-08-12,12.937500,13.125000,1143600
1987-08-13,13.187500,13.250000,1638000
1987-08-14,13.187500,13.250000,1554800
1987-08-17,13.250000,13.312500,6160000
1987-08-18,13.312500,13.187500,3850400
1987-08-19,13.187500,13.062500,1433600
1987-08-20,13.125000,13.187500,1606400
1987-08-21,13.312500,13.625000,1128000
1987-08-24,13.375000,13.375000,1207600
1987-08-25,13.500000,13.562500,1336000
1987-08-26,13.562500,13.437500,1336000
1987-08-27,13.500000,13.562500,474800
1987-08-28,13.500000,13.500000,1252800
1987-08-31,13.375000,13.312500,1424000
1987-09-01,13.375000,13.187500,1565600
1987-09-02,13.187500,13.125000,2183600
1987-09-03,13.062500,12.875000,1746400
1987-09-04,12.875000,12.875000,672800
1987-09-08,12.875000,12.562500,1245600
1987-09-09,12.625000,12.562500,897200
1987-09-10,12.500000,12.656250,801600
1987-09-11,12.625000,13.000000,656400
1987-09-14,13.000000,12.875000,699200
1987-09-15,12.812500,12.750000,299600
1987-09-16,12.750000,12.750000,650000
1987-09-17,12.750000,12.687500,540400
1987-09-18,12.625000,12.687500,270800
1987-09-21,12.687500,12.750000,644400
1987-09-22,12.750000,13.062500,1605200
1987-09-23,13.062500,13.031250,1025600
1987-09-24,13.125000,12.937500,473200
1987-09-25,12.937500,12.875000,717200
1987-09-28,12.875000,12.937500,266000
1987-09-29,12.875000,13.125000,1216000
1987-09-30,13.187500,13.187500,310000
1987-10-01,13.250000,13.500000,786400
1987-10-02,13.500000,13.468750,492000
1987-10-05,13.437500,13.562500,1660800
1987-10-06,13.562500,13.625000,2045600
1987-10-07,13.625000,13.625000,2248400
1987-10-08,13.687500,13.531250,3215600
1987-10-09,13.500000,13.812500,2182400
1987-10-12,13.843750,13.812500,1076800
1987-10-13,13.875000,14.250000,1224000
1987-10-14,14.125000,14.062500,5320000
1987-10-15,14.125000,14.250000,2453600
1987-10-16,14.250000,14.062500,2022000
1987-10-19,13.875000,11.625000,1366400
1987-10-20,11.500000,10.625000,2075600
1987-10-21,10.750000,11.562500,1427600
1987-10-22,11.625000,11.437500,1498000
1987-10-23,11.312500,11.500000,1497200
1987-10-26,11.375000,11.062500,816000
1987-10-27,11.062500,11.062500,1046400
1987-10-28,11.062500,10.875000,1599600
1987-10-29,10.937500,11.562500,1320000
1987-10-30,11.687500,11.937500,1672000
1987-11-02,12.000000,12.750000,1370400
1987-11-03,12.812500,12.562500,2266800
1987-11-04,12.562500,12.437500,646000
1987-11-05,12.437500,12.562500,844400
1987-11-06,12.562500,12.500000,645200
1987-11-09,12.437500,12.125000,492800
1987-11-10,12.125000,12.125000,570400
1987-11-11,12.187500,12.312500,644400
1987-11-12,12.375000,12.562500,940800
1987-11-13,12.812500,12.625000,639600
1987-11-16,12.687500,12.437500,356400
1987-11-17,12.437500,12.000000,1053600
1987-11-18,12.125000,12.062500,731600
1987-11-19,12.062500,11.875000,843600
1987-11-20,11.687500,11.687500,2161600
1987-11-23,11.625000,11.625000,1530000
1987-11-24,11.687500,11.812500,2114000
1987-11-25,11.750000,11.812500,874800
1987-11-27,11.937500,12.062500,1684400
1987-11-30,11.875000,11.437500,1186000
1987-12-01,11.562500,11.687500,1623600
1987-12-02,11.687500,11.750000,1791200
1987-12-03,11.750000,11.500000,403600
1987-12-04,11.437500,11.187500,618400
1987-12-07,11.125000,11.375000,228400
1987-12-08,11.250000,10.937500,1367200
1987-12-09,11.000000,11.437500,333200
1987-12-10,11.312500,11.125000,842800
1987-12-11,11.000000,10.843750,502000
1987-12-14,10.812500,11.000000,253600
1987-12-15,11.062500,11.437500,962800
1987-12-16,11.500000,11.375000,593200
1987-12-17,11.437500,11.375000,743200
1987-12-18,11.312500,11.562500,909600
1987-12-21,11.500000,11.343750,429600
1987-12-22,11.312500,11.250000,448000
1987-12-23,11.187500,11.250000,4320000
1987-12-24,11.250000,11.250000,148400
1987-12-28,11.125000,11.250000,128800
1987-12-29,11.125000,11.125000,300800
1987-12-30,11.125000,11.625000,1181200
1987-12-31,11.562500,11.500000,498000
1988-01-04,11.500000,11.625000,1984800
1988-01-05,11.750000,11.562500,1197200
1988-01-06,11.562500,11.312500,870000
1988-01-07,11.281250,11.062500,1238000
1988-01-08,11.125000,10.500000,2565600
1988-01-11,10.500000,10.687500,650400
1988-01-12,10.750000,10.625000,1299200
1988-01-13,10.750000,11.125000,2278400
1988-01-14,11.250000,11.375000,1189600
1988-01-15,11.562500,11.625000,988800
1988-01-18,11.687500,11.687500,575200
1988-01-19,11.625000,11.812500,1447200
1988-01-20,11.750000,11.500000,1517600
1988-01-21,11.687500,11.812500,1383600
1988-01-22,11.812500,11.875000,1644400
1988-01-25,11.937500,12.062500,973600
1988-01-26,12.000000,12.218750,1136000
1988-01-27,12.250000,12.500000,2377200
1988-01-28,12.625000,12.250000,2754000
1988-01-29,12.187500,12.250000,1966400
1988-02-01,12.312500,12.218750,696400
1988-02-02,12.125000,12.375000,864400
1988-02-03,12.437500,12.187500,1188000
1988-02-04,12.250000,11.968750,888400
1988-02-05,11.937500,12.125000,1044400
1988-02-08,12.062500,11.750000,450800
1988-02-09,11.687500,11.812500,450800
1988-02-10,11.812500,12.125000,389200
1988-02-11,12.125000,12.000000,1345600
1988-02-12,11.937500,11.875000,1162000
1988-02-16,12.000000,12.062500,1022000
1988-02-17,12.125000,12.031250,522400
1988-02-18,11.937500,11.812500,962000
1988-02-19,11.875000,11.812500,372800
1988-02-22,11.812500,11.625000,1074000
1988-02-23,11.687500,11.625000,1507600
1988-02-24,11.687500,11.687500,1242800
1988-02-25,11.687500,11.562500,1062400
1988-02-26,11.562500,11.500000,92800
1988-02-29,11.500000,11.562500,874000
1988-03-01,11.500000,11.562500,366000
1988-03-02,11.562500,11.687500,570400
1988-03-03,11.687500,11.937500,1617200
1988-03-04,11.875000,11.687500,474800
1988-03-07,11.625000,11.625000,782800
1988-03-08,11.562500,11.812500,251200
1988-03-09,11.687500,11.562500,282800
1988-03-10,11.562500,11.312500,722000
1988-03-11,11.375000,11.281250,1018000
1988-03-14,11.187500,11.375000,1302400
1988-03-15,11.437500,11.437500,583600
1988-03-16,11.375000,11.250000,1596800
1988-03-17,11.312500,11.312500,881600
1988-03-18,11.375000,11.375000,576400
1988-03-21,11.312500,11.406250,242800
1988-03-22,11.437500,11.312500,870000
1988-03-23,11.312500,11.375000,327600
1988-03-24,11.375000,11.312500,598400
1988-03-25,11.312500,11.125000,746400
1988-03-28,11.125000,11.187500,976400
1988-03-29,11.187500,11.250000,1313600
1988-03-30,11.312500,10.812500,1935200
1988-03-31,10.812500,10.875000,957600
1988-04-04,10.937500,10.843750,483200
1988-04-05,10.875000,10.687500,734000
1988-04-06,10.750000,10.812500,860800
1988-04-07,10.812500,10.875000,714400
1988-04-08,10.812500,10.875000,2712400
1988-04-11,10.750000,10.812500,997200
1988-04-12,10.812500,10.750000,556000
1988-04-13,10.750000,10.718750,932000
1988-04-14,10.687500,10.625000,2323600
1988-04-15,10.625000,10.312500,2778000
1988-04-18,10.312500,10.125000,1367600
1988-04-19,10.125000,10.062500,2256000
1988-04-20,10.125000,9.875000,933600
1988-04-21,9.875000,9.625000,2315200
1988-04-22,9.687500,9.718750,1660000
1988-04-25,9.750000,10.000000,924800
1988-04-26,10.062500,10.250000,1148000
1988-04-27,10.187500,10.312500,1066400
1988-04-28,10.312500,10.406250,769600
1988-04-29,10.375000,10.312500,538800
1988-05-02,10.375000,10.437500,1103200
1988-05-03,10.437500,10.468750,1224000
1988-05-04,10.437500,10.437500,892000
1988-05-05,10.500000,10.437500,722400
1988-05-06,10.437500,10.375000,432400
1988-05-09,10.375000,10.187500,1549200
1988-05-10,10.187500,10.312500,928400
1988-05-11,10.187500,10.125000,592000
1988-05-12,10.187500,10.187500,869200
1988-05-13,10.156250,10.281250,487200
1988-05-16,10.250000,10.437500,557600
1988-05-17,10.437500,10.375000,1436400
1988-05-18,10.312500,10.125000,536000
1988-05-19,10.125000,10.000000,1438000
1988-05-20,10.062500,10.062500,773200
1988-05-23,10.062500,10.062500,905600
1988-05-24,10.062500,10.375000,657600
1988-05-25,10.375000,10.375000,571600
1988-05-26,10.437500,10.375000,345200
1988-05-27,10.375000,10.437500,201200
1988-05-31,10.437500,10.625000,1474400
1988-06-01,10.562500,10.718750,1319200
1988-06-02,10.687500,10.687500,660000
1988-06-03,10.625000,10.562500,330400
1988-06-06,10.625000,10.750000,349200
1988-06-07,10.750000,10.781250,556400
1988-06-08,10.687500,10.937500,377600
1988-06-09,10.875000,10.875000,474800
1988-06-10,10.937500,11.187500,355200
1988-06-13,11.187500,11.062500,201200
1988-06-14,11.187500,11.125000,420400
1988-06-15,11.125000,11.156250,265600
1988-06-16,11.125000,11.312500,303600
1988-06-17,11.312500,11.187500,853200
1988-06-20,11.125000,11.000000,207200
1988-06-21,11.125000,11.000000,794400
1988-06-22,10.937500,10.937500,544000
1988-06-23,10.937500,10.656250,660000
1988-06-24,10.656250,10.656250,352000
1988-06-27,10.625000,10.687500,596800
1988-06-28,10.687500,10.812500,455600
1988-06-29,10.812500,10.687500,414800
1988-06-30,10.750000,10.812500,273200
1988-07-01,10.812500,10.750000,796000
1988-07-05,10.750000,10.750000,610800
1988-07-06,10.750000,10.687500,452000
1988-07-07,10.625000,10.562500,990000
1988-07-08,10.562500,10.500000,201200
1988-07-11,10.500000,10.687500,185600
1988-07-12,10.687500,10.687500,220400
1988-07-13,10.750000,10.625000,320800
1988-07-14,10.687500,10.687500,162400
1988-07-15,10.687500,10.812500,281600
1988-07-18,10.750000,10.781250,211600
1988-07-19,10.750000,10.625000,203600
1988-07-20,10.625000,10.625000,744000
1988-07-21,10.562500,10.625000,136800
1988-07-22,10.687500,10.750000,368000
1988-07-25,10.625000,10.625000,485600
1988-07-26,10.562500,10.750000,550000
1988-07-27,10.687500,10.562500,753600
1988-07-28,10.437500,10.531250,312000
1988-07-29,10.500000,10.812500,406000
1988-08-01,10.750000,10.812500,1066800
1988-08-02,10.750000,10.812500,1689600
1988-08-03,10.750000,11.125000,1116800
1988-08-04,11.187500,10.937500,1413600
1988-08-05,10.937500,10.937500,628000
1988-08-08,10.937500,10.875000,932000
1988-08-09,10.937500,10.750000,358400
1988-08-10,10.687500,10.437500,357600
1988-08-11,10.500000,10.500000,160000
1988-08-12,10.437500,10.500000,72800
1988-08-15,10.437500,10.312500,278800
1988-08-16,10.312500,10.312500,2161600
1988-08-17,10.375000,10.375000,1291600
1988-08-18,10.375000,10.375000,231600
1988-08-19,10.437500,10.562500,282400
1988-08-22,10.500000,10.500000,356400
1988-08-23,10.500000,10.500000,446400
1988-08-24,10.500000,10.500000,705200
1988-08-25,10.500000,10.375000,410400
1988-08-26,10.375000,10.437500,672000
1988-08-29,10.437500,10.437500,777600
1988-08-30,10.437500,10.406250,333600
1988-08-31,10.437500,10.500000,1329600
1988-09-01,10.562500,10.312500,1154800
1988-09-02,10.375000,10.593750,2044000
1988-09-06,10.625000,10.687500,800400
1988-09-07,10.687500,10.687500,744800
1988-09-08,10.750000,10.687500,628800
1988-09-09,10.750000,10.687500,382400
1988-09-12,10.750000,10.687500,536000
1988-09-13,10.625000,10.812500,617600
1988-09-14,10.781250,10.750000,1558800
1988-09-15,10.750000,10.562500,531600
1988-09-16,10.625000,10.687500,449600
1988-09-19,10.687500,10.687500,364000
1988-09-20,10.750000,10.812500,228800
1988-09-21,10.812500,10.812500,354000
1988-09-22,10.812500,10.875000,344400
1988-09-23,10.812500,10.750000,1741600
1988-09-26,10.750000,10.562500,467200
1988-09-27,10.562500,10.437500,300000
1988-09-28,10.500000,10.531250,357200
1988-09-29,10.562500,10.812500,1703200
1988-09-30,10.750000,10.875000,822000
1988-10-03,10.812500,10.750000,463600
1988-10-04,10.750000,10.625000,315600
1988-10-05,10.687500,10.687500,520000
1988-10-06,10.625000,10.656250,269200
1988-10-07,10.687500,10.750000,1160000
1988-10-10,10.687500,10.687500,324400
1988-10-11,10.687500,10.687500,71200
1988-10-12,10.625000,10.500000,637200
1988-10-13,10.500000,10.562500,300000
1988-10-14,10.625000,10.625000,530400
1988-10-17,10.562500,10.625000,771200
1988-10-18,10.625000,10.875000,1574800
1988-10-19,10.812500,10.687500,958800
1988-10-20,10.687500,10.750000,678400
1988-10-21,10.687500,10.812500,414400
1988-10-24,10.812500,10.875000,876000
1988-10-25,10.812500,10.812500,416800
1988-10-26,10.812500,10.750000,365200
1988-10-27,10.750000,10.937500,1204800
1988-10-28,11.000000,10.875000,953600
1988-10-31,10.875000,10.812500,389600
1988-11-01,10.781250,10.812500,1976000
1988-11-02,10.812500,10.875000,363600
1988-11-03,10.875000,10.812500,626000
1988-11-04,10.812500,10.875000,814400
1988-11-07,10.843750,10.843750,282000
1988-11-08,10.812500,10.812500,262400
1988-11-09,10.812500,10.750000,368400
1988-11-10,10.750000,10.812500,169600
1988-11-11,10.812500,10.750000,1402000
1988-11-14,10.812500,10.625000,1041200
1988-11-15,10.687500,10.437500,1408400
1988-11-16,10.500000,10.312500,1241600
1988-11-17,10.312500,10.250000,754800
1988-11-18,10.187500,10.250000,670400
1988-11-21,10.187500,10.312500,524000
1988-11-22,10.312500,10.250000,727200
1988-11-23,10.312500,10.375000,1007600
1988-11-25,10.375000,10.187500,399200
1988-11-28,10.187500,10.250000,729200
1988-11-29,10.312500,10.312500,616400
1988-11-30,10.312500,10.375000,881200
1988-12-01,10.437500,10.500000,1745200
1988-12-02,10.500000,10.375000,518400
1988-12-05,10.437500,10.500000,330800
1988-12-06,10.562500,10.562500,664000
1988-12-07,10.625000,10.625000,392400
1988-12-08,10.625000,10.562500,357200
1988-12-09,10.625000,10.750000,439200
1988-12-12,10.687500,10.625000,566000
1988-12-13,10.625000,10.500000,308800
