Date,Open,Close,Volume
1987-05-20,0.000000,0.183594,3350400
1987-05-21,0.000000,0.183594,2768000
1987-05-22,0.000000,0.183594,649600
1987-05-26,0.000000,0.187500,67200
1987-05-27,0.000000,0.183594,96000
1987-05-28,0.000000,0.183594,1472000
1987-05-29,0.000000,0.175781,2233600
1987-06-01,0.000000,0.183594,1376000
1987-06-02,0.000000,0.183594,1465600
1987-06-03,0.000000,0.191406,1440000
1987-06-04,0.000000,0.195313,5875200
1987-06-05,0.000000,0.183594,2115200
1987-06-08,0.000000,0.187500,569600
1987-06-09,0.000000,0.183594,262400
1987-06-10,0.000000,0.183594,1657600
1987-06-11,0.000000,0.183594,300800
1987-06-12,0.000000,0.183594,694400
1987-06-15,0.000000,0.179688,400000
1987-06-16,0.000000,0.183594,918400
1987-06-17,0.000000,0.175781,368000
1987-06-18,0.000000,0.183594,2294400
1987-06-19,0.000000,0.183594,1164800
1987-06-22,0.000000,0.191406,1865600
1987-06-23,0.000000,0.191406,1120000
1987-06-24,0.000000,0.210938,1987200
1987-06-25,0.000000,0.218750,10368000
1987-06-26,0.000000,0.214844,2195200
1987-06-29,0.000000,0.207031,1164800
1987-06-30,0.000000,0.207031,1398400
1987-07-01,0.000000,0.210938,4150400
1987-07-02,0.000000,0.207031,1472000
1987-07-06,0.000000,0.195313,2822400
1987-07-07,0.000000,0.191406,1491200
1987-07-08,0.000000,0.195313,908800
1987-07-09,0.000000,0.175781,3110400
1987-07-10,0.000000,0.179688,1350400
1987-07-13,0.000000,0.187500,1376000
1987-07-14,0.000000,0.187500,611200
1987-07-15,0.000000,0.187500,265600
1987-07-16,0.000000,0.191406,2297600
1987-07-17,0.000000,0.191406,620800
1987-07-20,0.000000,0.195313,361600
1987-07-21,0.000000,0.183594,2444800
1987-07-22,0.000000,0.175781,2396800
1987-07-23,0.000000,0.179688,1571200
1987-07-24,0.000000,0.175781,486400
1987-07-27,0.000000,0.183594,656000
1987-07-28,0.000000,0.179688,1424000
1987-07-29,0.000000,0.179688,928000
1987-07-30,0.000000,0.179688,435200
1987-07-31,0.000000,0.183594,166400
1987-08-03,0.000000,0.175781,1132800
1987-08-04,0.000000,0.175781,448000
1987-08-05,0.000000,0.171875,1484800
1987-08-06,0.000000,0.167969,1644800
1987-08-07,0.000000,0.164063,5136000
1987-08-10,0.000000,0.160156,1609600
1987-08-11,0.000000,0.160156,2345600
1987-08-12,0.000000,0.164063,1340800
1987-08-13,0.000000,0.167969,1244800
1987-08-14,0.000000,0.160156,1251200
1987-08-17,0.000000,0.160156,2521600
1987-08-18,0.000000,0.160156,1248000
1987-08-19,0.000000,0.160156,982400
1987-08-20,0.000000,0.164063,2835200
1987-08-21,0.000000,0.160156,1168000
1987-08-24,0.000000,0.156250,4950400
1987-08-25,0.000000,0.156250,7820800
1987-08-26,0.000000,0.156250,9283200
1987-08-27,0.000000,0.160156,598400
1987-08-28,0.000000,0.152344,3251200
1987-08-31,0.000000,0.152344,5104000
1987-09-01,0.000000,0.156250,3897600
1987-09-02,0.000000,0.156250,659200
1987-09-03,0.000000,0.160156,1004800
1987-09-04,0.000000,0.156250,1206400
1987-09-08,0.000000,0.160156,12566400
1987-09-09,0.000000,0.171875,17936000
1987-09-10,0.000000,0.191406,17622400
1987-09-11,0.000000,0.199219,15801600
1987-09-14,0.000000,0.199219,5024000
1987-09-15,0.000000,0.195313,3872000
1987-09-16,0.000000,0.203125,5417600
1987-09-17,0.000000,0.203125,6089600
1987-09-18,0.000000,0.207031,3507200
1987-09-21,0.000000,0.191406,2416000
1987-09-22,0.000000,0.199219,1507200
1987-09-23,0.000000,0.195313,873600
1987-09-24,0.000000,0.195313,1334400
1987-09-25,0.000000,0.199219,777600
1987-09-28,0.000000,0.187500,3468800
1987-09-29,0.000000,0.183594,1299200
1987-09-30,0.000000,0.187500,4048000
1987-10-01,0.000000,0.179688,476800
1987-10-02,0.000000,0.187500,1971200
1987-10-05,0.000000,0.191406,617600
1987-10-06,0.000000,0.191406,1676800
1987-10-07,0.000000,0.191406,1545600
1987-10-08,0.000000,0.183594,3708800
1987-10-09,0.000000,0.183594,198400
1987-10-12,0.000000,0.179688,854400
1987-10-13,0.000000,0.187500,336000
1987-10-14,0.000000,0.187500,224000
1987-10-15,0.000000,0.183594,1939200
1987-10-16,0.000000,0.171875,492800
1987-10-19,0.000000,0.148438,2483200
1987-10-20,0.000000,0.097656,2646400
1987-10-21,0.000000,0.125000,5116800
1987-10-22,0.000000,0.113281,2640000
1987-10-23,0.000000,0.109375,3382400
1987-10-26,0.000000,0.109375,1529600
1987-10-27,0.000000,0.109375,1782400
1987-10-28,0.000000,0.113281,1942400
1987-10-29,0.000000,0.121094,1228800
1987-10-30,0.000000,0.125000,1888000
1987-11-02,0.000000,0.125000,1712000
1987-11-03,0.000000,0.101563,1014400
1987-11-04,0.000000,0.105469,2416000
1987-11-05,0.000000,0.113281,10099200
1987-11-06,0.000000,0.109375,2400000
1987-11-09,0.000000,0.105469,502400
1987-11-10,0.000000,0.101563,1014400
1987-11-11,0.000000,0.097656,2425600
1987-11-12,0.000000,0.097656,1008000
1987-11-13,0.000000,0.097656,339200
1987-11-16,0.000000,0.089844,2044800
1987-11-17,0.000000,0.085938,4124800
1987-11-18,0.000000,0.089844,4060800
1987-11-19,0.000000,0.089844,3308800
1987-11-20,0.000000,0.089844,2614400
1987-11-23,0.000000,0.093750,5100800
1987-11-24,0.000000,0.101563,3596800
1987-11-25,0.000000,0.111328,3171200
1987-11-27,0.000000,0.117188,3878400
1987-11-30,0.000000,0.117188,7625600
1987-12-01,0.000000,0.113281,700800
1987-12-02,0.000000,0.101563,3500800
1987-12-03,0.000000,0.089844,2876800
1987-12-04,0.000000,0.089844,873600
1987-12-07,0.000000,0.089844,1856000
1987-12-08,0.000000,0.093750,1004800
1987-12-09,0.000000,0.101563,1273600
1987-12-10,0.000000,0.093750,1225600
1987-12-11,0.000000,0.097656,688000
1987-12-14,0.000000,0.097656,1993600
1987-12-15,0.000000,0.117188,4083200
1987-12-16,0.000000,0.121094,4531200
1987-12-17,0.000000,0.117188,2198400
1987-12-18,0.000000,0.117188,208000
1987-12-21,0.000000,0.113281,4070400
1987-12-22,0.000000,0.113281,3548800
1987-12-23,0.000000,0.109375,6134400
1987-12-24,0.000000,0.113281,1353600
1987-12-28,0.000000,0.103516,3628800
1987-12-29,0.000000,0.117188,4915200
1987-12-30,0.000000,0.128906,4953600
1987-12-31,0.000000,0.113281,7132800
1988-01-04,0.000000,0.109375,768000
1988-01-05,0.000000,0.113281,2227200
1988-01-06,0.000000,0.117188,368000
1988-01-07,0.000000,0.117188,1737600
1988-01-08,0.000000,0.121094,1529600
1988-01-11,0.000000,0.117188,3020800
1988-01-12,0.000000,0.117188,2640000
1988-01-13,0.000000,0.117188,1155200
1988-01-14,0.000000,0.121094,768000
1988-01-15,0.000000,0.125000,3532800
1988-01-18,0.000000,0.125000,1100800
1988-01-19,0.000000,0.128906,1801600
1988-01-20,0.000000,0.121094,1027200
1988-01-21,0.000000,0.121094,1001600
1988-01-22,0.000000,0.136719,3324800
1988-01-25,0.000000,0.128906,1910400
1988-01-26,0.000000,0.132813,1264000
1988-01-27,0.000000,0.140625,1612800
1988-01-28,0.000000,0.152344,6966400
1988-01-29,0.000000,0.144531,1795200
1988-02-01,0.000000,0.144531,1238400
1988-02-02,0.000000,0.144531,1545600
1988-02-03,0.000000,0.140625,1270400
1988-02-04,0.000000,0.142578,486400
1988-02-05,0.000000,0.148438,25600
1988-02-08,0.000000,0.144531,512000
1988-02-09,0.000000,0.148438,659200
1988-02-10,0.000000,0.152344,3075200
1988-02-11,0.000000,0.154297,2304000
1988-02-12,0.000000,0.152344,691200
1988-02-16,0.000000,0.148438,2076800
1988-02-17,0.000000,0.148438,1606400
1988-02-18,0.000000,0.148438,1075200
1988-02-19,0.000000,0.140625,633600
1988-02-22,0.000000,0.132813,2214400
1988-02-23,0.000000,0.140625,4425600
1988-02-24,0.000000,0.140625,188800
1988-02-25,0.000000,0.144531,748800
1988-02-26,0.000000,0.146484,5139200
1988-02-29,0.000000,0.144531,1500800
1988-03-01,0.000000,0.144531,620800
1988-03-02,0.000000,0.136719,1180800
1988-03-03,0.000000,0.136719,1347200
1988-03-04,0.000000,0.136719,265600
1988-03-07,0.000000,0.136719,1212800
1988-03-08,0.000000,0.136719,278400
1988-03-09,0.000000,0.136719,1632000
1988-03-10,0.000000,0.136719,742400
1988-03-11,0.000000,0.132813,560000
1988-03-14,0.000000,0.140625,131200
1988-03-15,0.000000,0.125000,483200
1988-03-16,0.000000,0.140625,1408000
1988-03-17,0.000000,0.152344,4739200
1988-03-18,0.000000,0.164063,6054400
1988-03-21,0.000000,0.160156,2966400
1988-03-22,0.000000,0.156250,2038400
1988-03-23,0.000000,0.156250,2803200
1988-03-24,0.000000,0.156250,518400
1988-03-25,0.000000,0.152344,793600
1988-03-28,0.000000,0.144531,1139200
1988-03-29,0.000000,0.148438,195200
1988-03-30,0.000000,0.150391,656000
1988-03-31,0.000000,0.152344,457600
1988-04-04,0.000000,0.148438,572800
1988-04-05,0.000000,0.148438,9916800
1988-04-06,0.000000,0.152344,601600
1988-04-07,0.000000,0.148438,1056000
1988-04-08,0.000000,0.148438,1974400
1988-04-11,0.000000,0.154297,608000
1988-04-12,0.000000,0.156250,2256000
1988-04-13,0.000000,0.156250,8880000
1988-04-14,0.000000,0.156250,1091200
1988-04-15,0.000000,0.144531,169600
1988-04-18,0.000000,0.148438,192000
1988-04-19,0.000000,0.144531,265600
1988-04-20,0.000000,0.148438,76800
1988-04-21,0.000000,0.140625,224000
1988-04-22,0.000000,0.140625,710400
1988-04-25,0.000000,0.140625,662400
1988-04-26,0.000000,0.140625,883200
1988-04-27,0.000000,0.140625,118400
1988-04-28,0.000000,0.140625,259200
