Date,Open,Close,Volume
2008-03-19,14.875000,14.125000,708486000
2008-03-20,14.600000,16.087500,198985200
2008-03-24,16.809999,14.932500,149566400
2008-03-25,15.145000,15.812500,87092000
2008-03-26,15.682500,15.990000,43111600
2008-03-27,16.012501,15.727500,39829600
2008-03-28,15.842500,15.690000,24675200
2008-03-31,15.650000,15.590000,22157200
2008-04-01,15.765000,15.402500,60410800
2008-04-02,15.430000,15.580000,43836400
2008-04-03,15.487500,16.375000,100868000
2008-04-04,16.225000,16.120001,36394400
2008-04-07,16.275000,16.260000,28301600
2008-04-08,16.225000,17.022499,53925600
2008-04-09,17.110001,16.447500,48324400
2008-04-10,16.540001,16.527500,22372000
2008-04-11,16.312500,16.527500,26421600
2008-04-14,16.674999,16.420000,28443600
2008-04-15,16.572500,16.087500,23888000
2008-04-16,16.139999,16.535000,25136800
2008-04-17,16.565001,16.760000,22459600
2008-04-18,17.002501,17.250000,104099600
2008-04-21,17.370001,17.742500,58848000
2008-04-22,17.980000,17.570000,47357600
2008-04-23,17.737499,17.520000,37319600
2008-04-24,17.799999,18.075001,38086800
2008-04-25,19.000000,18.775000,101460000
2008-04-28,19.125000,18.907499,132517200
2008-04-29,18.537500,20.219999,197308400
2008-04-30,20.350000,20.862499,147543600
2008-05-01,21.097500,21.350000,116395600
2008-05-02,21.822500,20.687500,136648800
2008-05-05,20.712500,21.264999,70377200
2008-05-06,21.367500,21.882500,75913200
2008-05-07,22.207500,22.125000,100464800
2008-05-08,22.375000,21.825001,92836400
2008-05-09,21.452499,20.715000,94312000
2008-05-12,20.912500,20.475000,147471600
2008-05-13,20.457500,20.594999,53249600
2008-05-14,20.825001,20.557501,51400400
2008-05-15,20.632500,20.562500,36688800
2008-05-16,20.677500,20.592501,34066800
2008-05-19,20.567499,20.830000,45473200
2008-05-20,20.719999,20.684999,40702000
2008-05-21,20.670000,20.212500,41831600
2008-05-22,20.142500,19.327499,85283600
2008-05-23,18.959999,19.087500,42196400
2008-05-27,19.230000,19.684999,62776400
2008-05-28,20.072500,20.480000,52996000
2008-05-29,20.857500,21.312500,100613200
2008-05-30,21.504999,21.590000,72016000
2008-06-02,21.552500,21.517500,36856000
2008-06-03,21.752501,21.889999,48411600
2008-06-04,21.770000,21.370001,40684400
2008-06-05,21.615000,21.809999,27059600
2008-06-06,21.475000,20.912500,41748000
2008-06-09,21.000000,20.535000,45240000
2008-06-10,20.075001,20.077499,36048400
2008-06-11,20.250000,19.434999,56996400
2008-06-12,19.737499,19.889999,44605600
2008-06-13,20.065001,20.382500,30689200
2008-06-16,20.370001,20.817499,34384000
2008-06-17,21.025000,21.167500,33277600
2008-06-18,20.930000,20.965000,33724000
2008-06-19,20.870001,21.067499,36925200
2008-06-20,20.742500,20.892500,42546800
2008-06-23,20.962500,20.264999,30141200
2008-06-24,20.014999,20.665001,49891200
2008-06-25,20.840000,20.514999,50711600
2008-06-26,20.150000,19.775000,76562800
2008-06-27,19.700001,20.650000,176022800
2008-06-30,20.502501,20.327499,49301200
2008-07-01,19.910000,20.352501,44921600
2008-07-02,20.475000,19.855000,33804000
2008-07-03,19.840000,19.517500,28738800
2008-07-07,19.625000,18.905001,79944400
2008-07-08,18.722500,19.764999,95796400
2008-07-09,19.750000,18.967501,55322000
2008-07-10,18.940001,19.312500,52812000
2008-07-11,18.900000,18.637501,54645200
2008-07-14,19.022499,18.145000,42679600
2008-07-15,17.815001,17.105000,84268800
2008-07-16,17.082500,18.057501,92448800
2008-07-17,18.424999,18.764999,67268800
2008-07-18,18.559999,18.350000,46632000
2008-07-21,18.477501,17.975000,52937200
2008-07-22,17.400000,18.512501,65408000
2008-07-23,18.375000,18.312500,49942800
2008-07-24,18.230000,17.520000,36625600
2008-07-25,17.635000,17.990000,38690800
2008-07-28,18.102501,17.637501,35699200
2008-07-29,17.757500,18.992500,49040400
2008-07-30,19.312500,19.612499,76089200
2008-07-31,19.055000,18.264999,148888800
2008-08-01,18.325001,17.932501,61715600
2008-08-04,17.940001,18.125000,42686000
2008-08-05,18.299999,18.400000,34354800
2008-08-06,18.200001,17.870001,40924000
2008-08-07,17.695000,17.375000,43847200
2008-08-08,17.442499,18.150000,36354400
2008-08-11,18.110001,18.697500,55289200
2008-08-12,18.549999,18.200001,33734400
2008-08-13,18.187500,18.482500,29924800
2008-08-14,18.467501,18.945000,25839200
2008-08-15,18.997499,18.947500,26003200
2008-08-18,18.905001,18.735001,25850400
2008-08-19,18.612499,18.434999,21104800
2008-08-20,18.525000,18.642500,18118800
2008-08-21,18.490000,18.594999,15544800
2008-08-22,18.840000,18.522499,20955600
2008-08-25,18.379999,18.330000,18039600
2008-08-26,18.417500,18.334999,18667200
2008-08-27,18.257500,18.612499,19141600
2008-08-28,18.687500,18.912500,26741200
2008-08-29,18.740000,18.975000,19326400
2008-09-02,19.207500,18.747499,29898400
2008-09-03,18.639999,18.262501,35400800
2008-09-04,18.129999,17.625000,37670000
2008-09-05,17.492500,17.940001,40616800
2008-09-08,18.377501,17.525000,56669600
2008-09-09,17.587500,16.872499,49882000
2008-09-10,16.817499,17.260000,43936800
2008-09-11,16.852501,17.737499,47132000
2008-09-12,17.482500,17.912500,28240400
2008-09-15,17.165001,17.344999,38734400
2008-09-16,16.655001,16.587500,83596400
2008-09-17,16.452499,16.022499,67536800
2008-09-18,16.049999,16.725000,84189200
2008-09-19,17.752501,17.392500,68941600
2008-09-22,17.230000,16.295000,46266400
2008-09-23,16.462500,16.725000,43803600
2008-09-24,16.762501,16.420000,24532400
2008-09-25,16.437500,16.150000,23895200
2008-09-26,15.682500,15.510000,51171200
2008-09-29,15.075000,14.450000,78439200
2008-09-30,14.095000,15.347500,38720400
2008-10-01,15.187500,15.327500,27054000
2008-10-02,15.372500,14.397500,35216000
2008-10-03,14.767500,14.210000,58355600
2008-10-06,13.355000,13.845000,87360800
2008-10-07,14.000000,12.787500,75845600
2008-10-08,12.252500,13.157500,75210400
2008-10-09,13.447500,12.462500,42537600
2008-10-10,11.750000,13.000000,72541600
2008-10-13,13.747500,14.717500,49433200
2008-10-14,15.500000,14.402500,53142400
2008-10-15,13.880000,12.437500,76699200
2008-10-16,12.537500,13.267500,56062800
2008-10-17,12.875000,13.055000,35098400
2008-10-20,13.327500,13.002500,35965600
2008-10-21,12.837500,12.675000,28995600
2008-10-22,12.492500,12.127500,40243600
2008-10-23,12.190000,12.080000,47970000
2008-10-24,10.950000,11.995000,40798800
2008-10-27,11.752500,11.647500,41901600
2008-10-28,11.975000,12.492500,58436000
2008-10-29,12.600000,12.672500,55994400
2008-10-30,12.647500,13.562500,74913200
2008-10-31,13.472500,13.837500,40372800
2008-11-03,13.980000,13.122500,28425200
2008-11-04,13.595000,14.952500,73603600
2008-11-05,14.572500,14.117500,44992000
2008-11-06,13.760000,12.882500,52092800
2008-11-07,13.112500,13.375000,30906400
2008-11-10,13.825000,12.997500,26516800
2008-11-11,12.747500,13.447500,32392800
2008-11-12,13.112500,12.937500,42746000
2008-11-13,12.970000,13.610000,38733600
2008-11-14,13.277500,13.560000,37410400
