Date,UNH,DOW
1992-12-10,3.429688,3312.199951
1992-12-11,3.414063,3304.100098
1992-12-14,3.515625,3292.199951
1992-12-15,3.460938,3284.399902
1992-12-16,3.40625,3255.199951
1992-12-17,3.429688,3269.199951
1992-12-18,3.585938,3313.300049
1992-12-21,3.5625,3312.500000
1992-12-22,3.640625,3321.100098
1992-12-23,3.5625,3313.540039
1992-12-24,3.476563,3326.199951
1992-12-28,3.429688,3333.260010
1992-12-29,3.492188,3310.800049
1992-12-30,3.507813,3321.100098
1992-12-31,3.554688,3301.110107
1993-01-04,3.59375,3309.199951
1993-01-05,3.5625,3307.899902
1993-01-06,3.585938,3305.199951
1993-01-07,3.570313,3269.000000
1993-01-08,3.476563,3251.699951
1993-01-11,3.554688,3262.750000
1993-01-12,3.640625,3264.600098
1993-01-13,3.859375,3263.600098
1993-01-14,3.976563,3267.899902
1993-01-15,4.085938,3271.100098
1993-01-18,3.984375,3274.899902
1993-01-19,3.890625,3256.000000
1993-01-20,3.960938,3242.000000
1993-01-21,3.992188,3253.000000
1993-01-22,3.9375,3256.800049
1993-01-25,4.054688,3292.199951
1993-01-26,3.96875,3299.000000
1993-01-27,3.875,3291.399902
1993-01-28,3.984375,3306.300049
1993-01-29,4.03125,3310.000000
1993-02-01,4.078125,3332.199951
1993-02-02,4.140625,3328.699951
1993-02-03,4.109375,3373.800049
1993-02-04,4.164063,3416.699951
1993-02-05,4.054688,3442.100098
1993-02-08,4.046875,3437.500000
1993-02-09,4.03125,3414.600098
1993-02-10,4.070313,3412.399902
1993-02-11,3.867188,3422.699951
1993-02-12,3.492188,3392.429932
1993-02-16,3.21875,3309.500000
1993-02-17,3.054688,3312.199951
1993-02-18,3.09375,3302.199951
1993-02-19,2.890625,3322.179932
1993-02-22,2.625,3342.989990
1993-02-23,2.640625,3323.270020
1993-02-24,2.929688,3356.500000
1993-02-25,2.835938,3365.139893
1993-02-26,2.765625,3370.810059
1993-03-01,2.9375,3355.409912
1993-03-02,3.007813,3400.530029
1993-03-03,3.140625,3404.040039
1993-03-04,2.828125,3398.909912
1993-03-05,2.9375,3404.580078
1993-03-08,2.84375,3469.419922
1993-03-09,2.898438,3472.120117
1993-03-10,3.023438,3478.340088
1993-03-11,3.0625,3457.000000
1993-03-12,3.140625,3427.820068
1993-03-15,3.1875,3442.409912
1993-03-16,3.078125,3442.949951
1993-03-17,2.976563,3426.739990
1993-03-18,2.984375,3465.639893
1993-03-19,2.859375,3471.580078
1993-03-22,2.8125,3463.479980
1993-03-23,2.929688,3461.860107
1993-03-24,2.851563,3445.379883
1993-03-25,2.914063,3461.320068
1993-03-26,2.921875,3439.979980
1993-03-29,3.039063,3455.100098
1993-03-30,3.15625,3457.270020
1993-03-31,3.21875,3435.110107
1993-04-01,3.085938,3439.439941
1993-04-02,3.039063,3370.810059
1993-04-05,3.0625,3379.189941
1993-04-06,3.007813,3377.570068
1993-04-07,3.039063,3397.020020
1993-04-08,2.914063,3396.479980
1993-04-12,3,3428.090088
1993-04-13,3.03125,3444.030029
1993-04-14,2.929688,3455.639893
1993-04-15,2.921875,3455.919922
1993-04-16,2.90625,3478.610107
1993-04-19,3.0625,3466.989990
1993-04-20,3.289063,3443.489990
1993-04-21,3.25,3439.439941
1993-04-22,3.242188,3429.169922
1993-04-23,3.078125,3413.770020
1993-04-26,3.171875,3398.370117
1993-04-27,3.382813,3415.929932
1993-04-28,3.34375,3413.500000
1993-04-29,3.289063,3425.120117
1993-04-30,3.375,3427.550049
1993-05-03,3.554688,3446.459961
1993-05-04,3.59375,3446.189941
1993-05-05,3.757813,3449.100098
1993-05-06,3.53125,3441.899902
1993-05-07,3.390625,3437.189941
1993-05-10,3.546875,3443.280029
1993-05-11,3.710938,3468.750000
1993-05-12,3.546875,3482.310059
1993-05-13,3.546875,3447.989990
1993-05-14,3.5,3443.010010
1993-05-17,3.484375,3449.929932
1993-05-18,3.546875,3444.389893
1993-05-19,3.664063,3500.030029
1993-05-20,3.757813,3523.280029
1993-05-21,3.726563,3492.830078
1993-05-24,3.75,3507.780029
1993-05-25,3.8125,3516.629883
1993-05-26,3.75,3540.159912
1993-05-27,3.789063,3554.830078
1993-05-28,3.734375,3527.429932
1993-06-01,3.71875,3552.340088
1993-06-02,3.640625,3553.449951
1993-06-03,3.585938,3544.870117
1993-06-04,3.5,3545.139893
1993-06-07,3.4375,3532.129883
1993-06-08,3.40625,3510.540039
1993-06-09,3.40625,3511.929932
1993-06-10,3.476563,3491.719971
1993-06-11,3.5625,3505.010010
1993-06-14,3.601563,3514.689941
1993-06-15,3.648438,3492.000000
1993-06-16,3.71875,3511.649902
1993-06-17,3.75,3521.889893
1993-06-18,3.742188,3494.770020
1993-06-21,3.75,3510.820068
1993-06-22,3.742188,3497.530029
1993-06-23,3.8125,3466.810059
1993-06-24,3.882813,3490.610107
1993-06-25,3.851563,3490.889893
1993-06-28,3.976563,3530.199951
1993-06-29,4.03125,3518.850098
1993-06-30,4.015625,3516.080078
1993-07-01,3.921875,3510.540039
1993-07-02,3.882813,3483.969971
1993-07-06,3.914063,3449.929932
1993-07-07,3.992188,3475.669922
1993-07-08,4.09375,3514.419922
1993-07-09,4.039063,3521.060059
1993-07-12,4.023438,3524.379883
1993-07-13,4.078125,3515.439941
1993-07-14,4.164063,3542.550049
1993-07-15,4.132813,3550.929932
1993-07-16,4.03125,3528.290039
1993-07-19,3.90625,3535.280029
1993-07-20,3.890625,3544.780029
1993-07-21,3.757813,3555.399902
1993-07-22,3.765625,3525.219971
1993-07-23,3.859375,3546.739990
1993-07-26,3.96875,3567.699951
1993-07-27,3.929688,3565.459961
1993-07-28,4.070313,3553.449951
1993-07-29,4.039063,3567.419922
1993-07-30,3.945313,3539.469971
1993-08-02,3.90625,3560.989990
1993-08-03,3.9375,3561.270020
1993-08-04,3.960938,3552.050049
1993-08-05,3.914063,3548.969971
1993-08-06,3.898438,3560.429932
1993-08-09,3.828125,3576.080078
1993-08-10,3.71875,3572.729980
1993-08-11,3.296875,3583.350098
1993-08-12,3.546875,3569.090088
1993-08-13,3.484375,3569.649902
1993-08-16,3.578125,3579.149902
1993-08-17,3.742188,3586.979980
1993-08-18,3.882813,3604.860107
1993-08-19,3.757813,3612.129883
1993-08-20,3.757813,3615.479980
1993-08-23,3.59375,3605.979980
1993-08-24,3.625,3638.959961
1993-08-25,3.5625,3652.090088
1993-08-26,3.648438,3648.179932
1993-08-27,3.65625,3640.629883
1993-08-30,3.640625,3643.989990
1993-08-31,3.703125,3651.250000
1993-09-01,3.695313,3645.100098
1993-09-02,3.882813,3626.100098
1993-09-03,3.84375,3633.929932
1993-09-07,3.765625,3607.100098
1993-09-08,3.53125,3588.929932
1993-09-09,3.578125,3589.489990
1993-09-10,3.554688,3621.629883
1993-09-13,3.4375,3634.209961
1993-09-14,3.492188,3615.760010
1993-09-15,3.5,3633.649902
1993-09-16,3.632813,3630.850098
1993-09-17,3.59375,3613.250000
1993-09-20,3.5625,3575.800049
1993-09-21,3.640625,3537.239990
1993-09-22,3.796875,3547.020020
1993-09-23,4.007813,3539.750000
1993-09-24,4.296875,3543.110107
1993-09-27,4.28125,3567.699951
1993-09-28,4.289063,3566.020020
1993-09-29,4.257813,3566.300049
1993-09-30,4.289063,3555.120117
1993-10-01,4.117188,3581.110107
1993-10-04,4.234375,3577.760010
1993-10-05,4.226563,3587.260010
1993-10-06,4.226563,3598.989990
1993-10-07,4.226563,3583.629883
1993-10-08,4.242188,3584.739990
1993-10-11,4.234375,3593.409912
1993-10-12,4.390625,3593.129883
1993-10-13,4.242188,3603.189941
1993-10-14,4.375,3621.629883
1993-10-15,4.257813,3629.729980
1993-10-18,4.25,3642.310059
1993-10-19,4.203125,3635.320068
1993-10-20,4.234375,3645.100098
1993-10-21,4.1875,3636.159912
1993-10-22,4.171875,3649.300049
1993-10-25,4.273438,3673.610107
1993-10-26,4.25,3672.489990
1993-10-27,4.367188,3664.659912
1993-10-28,4.28125,3687.860107
1993-10-29,4.367188,3680.590088
1993-11-01,4.476563,3692.610107
1993-11-02,4.640625,3697.639893
1993-11-03,4.65625,3661.870117
1993-11-04,4.765625,3624.979980
1993-11-05,4.578125,3643.429932
1993-11-08,4.585938,3647.899902
1993-11-09,4.601563,3640.070068
1993-11-10,4.6875,3663.550049
1993-11-11,4.679688,3662.429932
1993-11-12,4.625,3684.500000
1993-11-15,4.601563,3677.520020
1993-11-16,4.59375,3710.770020
1993-11-17,4.585938,3704.350098
1993-11-18,4.617188,3685.340088
1993-11-19,4.617188,3694.010010
1993-11-22,4.40625,3670.250000
1993-11-23,4.484375,3674.169922
1993-11-24,4.554688,3687.580078
1993-11-26,4.570313,3683.949951
1993-11-29,4.5,3677.800049
1993-11-30,4.523438,3683.949951
1993-12-01,4.679688,3697.080078
1993-12-02,4.65625,3702.110107
1993-12-03,4.726563,3704.070068
1993-12-06,4.804688,3710.209961
1993-12-07,4.765625,3718.879883
1993-12-08,4.78125,3734.530029
1993-12-09,4.671875,3729.780029
1993-12-10,4.703125,3740.669922
1993-12-13,4.671875,3764.429932
1993-12-14,4.703125,3742.629883
1993-12-15,4.726563,3716.919922
1993-12-16,4.84375,3726.139893
1993-12-17,4.859375,3751.570068
1993-12-20,4.882813,3755.209961
1993-12-21,4.773438,3745.149902
1993-12-22,4.726563,3762.189941
1993-12-23,4.804688,3757.719971
1993-12-27,4.789063,3792.929932
1993-12-28,4.726563,3793.770020
1993-12-29,4.671875,3794.330078
1993-12-30,4.671875,3775.879883
1993-12-31,4.742188,3754.090088
1994-01-03,4.828125,3756.600098
1994-01-04,4.695313,3783.899902
1994-01-05,4.726563,3798.820068
1994-01-06,4.757813,3803.879883
1994-01-07,4.820313,3820.770020
1994-01-10,4.828125,3865.510010
1994-01-11,4.84375,3850.310059
1994-01-12,4.875,3848.629883
1994-01-13,4.90625,3842.429932
1994-01-14,5.015625,3867.199951
1994-01-17,5.171875,3870.290039
1994-01-18,5.171875,3870.290039
1994-01-19,5.179688,3884.370117
1994-01-20,5.226563,3891.959961
1994-01-21,5.210938,3914.479980
1994-01-24,5.125,3912.790039
1994-01-25,5.046875,3895.340088
1994-01-26,5.203125,3908.000000
1994-01-27,5.3125,3926.300049
1994-01-28,5.3125,3945.429932
1994-01-31,5.34375,3978.360107
1994-02-01,5.398438,3964.010010
1994-02-02,5.40625,3975.540039
1994-02-03,5.375,3967.659912
1994-02-04,5.257813,3871.419922
1994-02-07,5.210938,3906.320068
1994-02-08,5.117188,3906.030029
1994-02-09,5.226563,3931.919922
1994-02-10,5.296875,3895.340088
1994-02-11,5.3125,3894.780029
1994-02-14,5.351563,3904.060059
1994-02-15,5.3125,3928.270020
1994-02-16,5.34375,3937.270020
1994-02-17,5.28125,3922.639893
1994-02-18,5.226563,3887.459961
1994-02-22,5.125,3911.659912
1994-02-23,5.054688,3891.679932
1994-02-24,5.117188,3839.899902
1994-02-25,5.070313,3838.780029
1994-02-28,5.164063,3832.020020
1994-03-01,5.148438,3809.229980
1994-03-02,5.109375,3831.739990
1994-03-03,5.078125,3824.419922
1994-03-04,5.085938,3832.300049
1994-03-07,5.289063,3856.219971
1994-03-08,5.367188,3851.719971
1994-03-09,5.453125,3853.409912
1994-03-10,5.40625,3830.620117
1994-03-11,5.375,3862.699951
1994-03-14,5.390625,3862.979980
1994-03-15,5.59375,3849.590088
1994-03-16,5.6875,3848.149902
1994-03-17,5.765625,3865.139893
1994-03-18,5.734375,3895.649902
1994-03-21,5.765625,3864.850098
1994-03-22,5.890625,3862.550049
1994-03-23,5.828125,3869.459961
1994-03-24,5.796875,3821.090088
1994-03-25,5.875,3774.729980
1994-03-28,5.6875,3762.350098
1994-03-29,5.484375,3699.020020
1994-03-30,5.28125,3626.750000
1994-03-31,5.34375,3635.959961
1994-04-04,5.484375,3593.350098
1994-04-05,5.609375,3675.409912
1994-04-06,5.640625,3679.729980
1994-04-07,5.71875,3693.260010
1994-04-08,5.75,3674.260010
1994-04-11,5.796875,3688.830078
1994-04-12,5.703125,3681.689941
1994-04-13,5.546875,3661.469971
1994-04-14,5.515625,3663.250000
1994-04-15,5.5,3661.469971
1994-04-18,5.359375,3620.419922
1994-04-19,5,3619.820068
1994-04-20,4.734375,3598.709961
1994-04-21,4.9375,3652.540039
1994-04-22,5.109375,3648.679932
1994-04-25,4.984375,3705.780029
1994-04-26,4.9375,3699.540039
1994-04-28,4.90625,3668.310059
1994-04-29,5.1875,3681.689941
1994-05-02,5.515625,3701.020020
1994-05-03,5.8125,3714.409912
1994-05-04,5.96875,3697.750000
1994-05-05,6.09375,3695.969971
1994-05-06,5.984375,3669.500000
1994-05-09,5.6875,3629.040039
1994-05-10,5.78125,3656.409912
1994-05-11,5.671875,3629.040039
1994-05-12,5.90625,3652.840088
1994-05-13,6.015625,3659.679932
1994-05-16,5.828125,3671.500000
1994-05-17,5.78125,3720.610107
1994-05-18,6,3732.889893
1994-05-19,6.125,3758.979980
1994-05-20,6,3766.350098
1994-05-23,6.03125,3742.409912
1994-05-24,6.203125,3745.169922
1994-05-25,6.1875,3755.300049
1994-05-26,5.96875,3753.459961
1994-05-27,5.984375,3757.139893
1994-05-31,6.015625,3758.370117
1994-06-01,6.03125,3760.830078
1994-06-02,6.15625,3758.989990
1994-06-03,6.203125,3772.219971
1994-06-06,6.3125,3768.520020
1994-06-07,6.203125,3755.909912
1994-06-08,6.015625,3749.449951
1994-06-09,5.8125,3753.139893
1994-06-10,6.109375,3773.449951
1994-06-13,6.09375,3783.120117
1994-06-14,6.078125,3814.830078
1994-06-15,6.03125,3790.409912
1994-06-16,6.171875,3811.340088
1994-06-17,6.09375,3776.780029
1994-06-20,6.015625,3741.899902
1994-06-21,5.859375,3707.969971
1994-06-22,5.734375,3724.770020
1994-06-23,5.640625,3699.090088
1994-06-24,5.796875,3636.939941
1994-06-27,5.9375,3685.500000
1994-06-28,5.984375,3669.639893
1994-06-29,5.984375,3667.050049
1994-06-30,5.640625,3624.959961
1994-07-01,5.71875,3646.649902
1994-07-05,5.71875,3652.479980
1994-07-06,5.5625,3674.500000
1994-07-07,5.65625,3688.419922
1994-07-08,5.59375,3709.139893
1994-07-11,5.546875,3702.989990
1994-07-12,5.453125,3702.659912
1994-07-13,5.578125,3704.280029
1994-07-14,5.765625,3739.250000
1994-07-15,5.78125,3753.810059
1994-07-18,5.75,3755.429932
1994-07-19,5.640625,3748.310059
1994-07-20,5.46875,3727.270020
1994-07-21,5.453125,3732.449951
1994-07-22,5.6875,3735.040039
1994-07-25,5.515625,3741.840088
1994-07-26,5.546875,3735.679932
1994-07-27,5.515625,3720.469971
1994-07-28,5.34375,3730.830078
1994-07-29,5.6875,3764.500000
1994-08-01,5.75,3798.169922
1994-08-02,5.78125,3796.219971
1994-08-03,5.875,3792.659912
1994-08-04,5.515625,3765.790039
1994-08-05,5.546875,3747.020020
1994-08-08,5.625,3753.810059
1994-08-09,5.71875,3755.760010
1994-08-10,5.78125,3766.760010
1994-08-11,5.796875,3750.899902
1994-08-12,5.78125,3768.709961
1994-08-15,5.796875,3760.290039
1994-08-16,5.78125,3784.570068
1994-08-17,5.953125,3776.479980
1994-08-18,6.109375,3755.429932
1994-08-19,6.203125,3755.110107
1994-08-22,6.296875,3751.219971
1994-08-23,6.3125,3775.830078
1994-08-24,6.34375,3846.729980
1994-08-25,6.28125,3829.889893
1994-08-26,6.390625,3881.050049
1994-08-29,6.40625,3898.850098
1994-08-30,6.34375,3917.300049
1994-08-31,6.53125,3913.419922
1994-09-01,6.5625,3901.439941
1994-09-02,6.46875,3885.580078
1994-09-06,6.359375,3898.699951
1994-09-07,6.46875,3886.250000
1994-09-08,6.65625,3908.459961
1994-09-09,6.71875,3874.810059
1994-09-12,6.625,3860.340088
1994-09-13,6.640625,3879.860107
1994-09-14,6.65625,3895.330078
1994-09-15,6.75,3953.879883
1994-09-16,6.75,3933.350098
1994-09-19,6.734375,3936.719971
1994-09-20,6.625,3869.090088
1994-09-21,6.578125,3851.600098
1994-09-22,6.578125,3837.129883
1994-09-23,6.5,3831.750000
1994-09-26,6.375,3849.239990
1994-09-27,6.4375,3863.040039
1994-09-28,6.703125,3878.179932
1994-09-29,6.71875,3854.629883
1994-09-30,6.625,3843.189941
1994-10-03,6.640625,3846.889893
1994-10-04,6.5625,3801.129883
1994-10-05,6.453125,3787.340088
1994-10-06,6.4375,3775.560059
1994-10-07,6.65625,3797.429932
1994-10-10,6.765625,3821.320068
1994-10-11,6.75,3876.830078
1994-10-12,6.828125,3875.149902
1994-10-13,6.625,3889.949951
1994-10-14,6.671875,3910.469971
1994-10-17,6.796875,3923.929932
1994-10-18,6.625,3917.540039
1994-10-19,6.515625,3936.040039
1994-10-20,6.484375,3911.149902
1994-10-21,6.375,3891.300049
1994-10-24,6.453125,3855.300049
1994-10-25,6.40625,3850.590088
1994-10-26,6.578125,3848.229980
1994-10-27,6.59375,3875.149902
1994-10-28,6.609375,3930.659912
1994-10-31,6.59375,3908.120117
1994-11-01,6.390625,3863.370117
1994-11-02,6.234375,3837.129883
1994-11-03,6.046875,3845.879883
1994-11-04,6.046875,3807.520020
1994-11-07,6.046875,3808.870117
1994-11-08,6.078125,3830.739990
1994-11-09,6.15625,3831.750000
1994-11-10,6.09375,3821.989990
1994-11-11,6.109375,3801.469971
1994-11-14,6.125,3829.729980
1994-11-15,6.28125,3826.360107
1994-11-16,6.359375,3845.199951
1994-11-17,6.3125,3828.050049
1994-11-18,6.328125,3815.260010
1994-11-21,6.21875,3769.510010
1994-11-22,6.0625,3677.989990
1994-11-23,5.96875,3674.629883
1994-11-25,6.03125,3708.270020
1994-11-28,6.015625,3739.560059
1994-11-29,6.109375,3738.550049
1994-11-30,5.953125,3739.229980
1994-12-01,5.875,3700.870117
1994-12-02,5.90625,3745.620117
1994-12-05,5.875,3741.919922
1994-12-06,5.75,3745.949951
1994-12-07,5.453125,3735.520020
1994-12-08,5.125,3685.729980
1994-12-09,5.234375,3691.110107
1994-12-12,5.453125,3718.370117
1994-12-13,5.578125,3715.340088
1994-12-14,5.578125,3746.290039
1994-12-15,5.515625,3765.469971
1994-12-16,5.65625,3807.189941
1994-12-19,5.734375,3790.699951
1994-12-20,5.71875,3767.149902
1994-12-21,5.765625,3801.800049
1994-12-22,5.75,3814.919922
1994-12-23,5.671875,3833.429932
1994-12-27,5.75,3861.689941
1994-12-28,5.546875,3839.489990
1994-12-29,5.75,3833.429932
1994-12-30,5.640625,3834.439941
1995-01-03,5.390625,3838.479980
1995-01-04,5.328125,3857.649902
1995-01-05,5.34375,3850.919922
1995-01-06,5.34375,3867.409912
1995-01-09,5.609375,3861.350098
1995-01-10,5.71875,3866.739990
1995-01-11,5.671875,3862.030029
1995-01-12,5.515625,3859.000000
1995-01-13,5.53125,3908.459961
1995-01-16,5.5,3932.340088
1995-01-17,5.5,3930.659912
1995-01-18,5.515625,3928.979980
1995-01-19,5.734375,3882.209961
1995-01-20,5.71875,3869.429932
1995-01-23,5.640625,3867.409912
1995-01-24,5.609375,3862.699951
1995-01-25,5.484375,3871.449951
1995-01-26,5.484375,3870.439941
1995-01-27,5.5,3857.989990
1995-01-30,5.875,3832.080078
1995-01-31,6.0625,3843.860107
1995-02-01,6.125,3847.560059
1995-02-02,5.96875,3870.770020
1995-02-03,6.171875,3928.639893
1995-02-06,6.1875,3937.729980
1995-02-07,6.109375,3937.389893
1995-02-08,6.15625,3935.370117
1995-02-09,6,3932.679932
1995-02-10,6.046875,3939.070068
1995-02-13,5.96875,3954.209961
1995-02-14,5.65625,3958.250000
1995-02-15,5.578125,3986.169922
1995-02-16,5.515625,3987.520020
1995-02-17,5.375,3953.540039
1995-02-21,5.234375,3963.969971
1995-02-22,5.4375,3973.050049
1995-02-23,5.359375,4003.330078
1995-02-24,5.421875,4011.739990
1995-02-27,5.359375,3988.570068
1995-02-28,5.375,4011.050049
1995-03-01,5.515625,3994.800049
1995-03-02,5.390625,3979.929932
1995-03-03,5.375,3989.610107
1995-03-06,5.296875,3997.560059
1995-03-07,5.3125,3962.629883
1995-03-08,5.34375,3979.229980
1995-03-09,5.28125,3983.389893
1995-03-10,5.34375,4035.610107
1995-03-13,5.40625,4025.229980
1995-03-14,5.453125,4048.750000
1995-03-15,5.5625,4038.370117
1995-03-16,5.859375,4069.149902
1995-03-17,5.828125,4073.649902
1995-03-20,5.78125,4083.679932
1995-03-21,5.703125,4072.610107
1995-03-22,5.71875,4082.989990
1995-03-23,5.703125,4087.830078
1995-03-24,5.796875,4138.669922
1995-03-27,5.984375,4157.339844
1995-03-28,6.078125,4151.810059
1995-03-29,6.046875,4160.799805
1995-03-30,5.921875,4172.560059
1995-03-31,5.84375,4157.689941
1995-04-03,5.796875,4168.410156
1995-04-04,5.796875,4201.609863
1995-04-05,5.671875,4200.569824
1995-04-06,5.59375,4205.410156
1995-04-07,5.6875,4192.620117
1995-04-10,5.609375,4198.149902
1995-04-11,5.59375,4187.080078
1995-04-12,5.6875,4197.810059
1995-04-13,5.734375,4208.180176
1995-04-17,5.625,4195.379883
1995-04-18,5.453125,4179.129883
1995-04-19,4.921875,4207.490234
1995-04-20,4.90625,4230.660156
1995-04-21,5.046875,4270.089844
1995-04-24,4.828125,4303.979980
1995-04-25,4.640625,4300.169922
1995-04-26,4.53125,4299.830078
1995-04-27,4.671875,4314.700195
1995-04-28,4.546875,4321.270020
1995-05-01,4.59375,4316.080078
1995-05-02,4.796875,4328.879883
1995-05-03,4.734375,4373.149902
1995-05-04,4.328125,4359.660156
1995-05-05,4.4375,4343.399902
1995-05-08,4.5,4383.870117
1995-05-09,4.578125,4390.779785
1995-05-10,4.84375,4404.620117
1995-05-11,4.875,4411.189941
1995-05-12,4.734375,4430.560059
1995-05-15,4.796875,4437.470215
1995-05-16,4.78125,4435.049805
1995-05-17,4.859375,4422.600098
1995-05-18,4.828125,4340.640137
1995-05-19,4.734375,4341.330078
1995-05-22,4.5625,4395.629883
1995-05-23,4.5,4436.439941
1995-05-24,4.5625,4438.160156
1995-05-25,4.578125,4412.229980
1995-05-26,4.515625,4369.000000
1995-05-30,4.578125,4378.680176
1995-05-31,4.65625,4465.140137
1995-06-01,4.734375,4472.750000
1995-06-02,4.84375,4444.390137
1995-06-05,4.953125,4476.549805
1995-06-06,4.921875,4485.200195
1995-06-07,5.171875,4462.029785
1995-06-08,5.203125,4458.569824
1995-06-09,5.234375,4423.990234
1995-06-12,5.1875,4446.459961
1995-06-13,5.296875,4484.509766
1995-06-14,5,4491.080078
1995-06-15,5.03125,4496.270020
1995-06-16,5,4510.790039
1995-06-19,5.09375,4553.680176
1995-06-20,5.015625,4550.560059
1995-06-21,5.265625,4547.100098
1995-06-22,5.578125,4589.640137
1995-06-23,5.375,4585.839844
1995-06-26,5.375,4551.250000
1995-06-27,5.125,4542.609863
1995-06-28,5.078125,4556.790039
1995-06-29,5.125,4550.560059
1995-06-30,5.171875,4556.100098
1995-07-03,5.25,4585.149902
1995-07-05,5.203125,4615.229980
1995-07-06,5.0625,4664.000000
1995-07-07,5.046875,4702.729980
1995-07-10,5.09375,4702.390137
1995-07-11,5.203125,4680.600098
1995-07-12,5.34375,4727.290039
1995-07-13,5.546875,4727.479980
1995-07-14,5.5625,4708.819824
1995-07-17,5.75,4736.290039
1995-07-18,5.625,4686.279785
1995-07-19,5.40625,4628.870117
1995-07-20,5.53125,4641.549805
1995-07-21,5.46875,4641.549805
1995-07-24,5.578125,4668.669922
1995-07-25,5.71875,4714.450195
1995-07-26,5.71875,4707.060059
1995-07-27,5.71875,4732.770020
1995-07-28,5.625,4715.509766
1995-07-31,5.625,4708.470215
1995-08-01,5.65625,4700.370117
1995-08-02,5.625,4690.149902
1995-08-03,5.296875,4701.419922
1995-08-04,5.125,4683.459961
1995-08-07,5.21875,4693.319824
1995-08-08,5.15625,4693.319824
1995-08-09,5.15625,4671.490234
1995-08-10,5.15625,4643.660156
1995-08-11,5.1875,4618.299805
1995-08-14,5.1875,4659.859863
1995-08-15,5.21875,4640.839844
1995-08-16,5.359375,4639.080078
1995-08-17,5.4375,4630.629883
1995-08-18,5.484375,4617.600098
1995-08-21,5.453125,4614.779785
1995-08-22,5.390625,4620.419922
1995-08-23,5.265625,4584.850098
1995-08-24,5.21875,4580.620117
1995-08-25,5.234375,4601.399902
1995-08-28,5.25,4594.000000
1995-08-29,5.28125,4608.439941
1995-08-30,5.296875,4604.600098
1995-08-31,5.28125,4610.560059
1995-09-01,5.234375,4647.540039
1995-09-05,5.4375,4670.080078
1995-09-06,5.515625,4683.810059
1995-09-07,5.5,4669.720215
1995-09-08,5.75,4700.720215
1995-09-11,5.671875,4704.939941
1995-09-12,5.6875,4747.209961
1995-09-13,5.71875,4765.520020
1995-09-14,5.703125,4801.799805
1995-09-15,5.78125,4797.569824
1995-09-18,5.84375,4780.410156
1995-09-19,5.921875,4767.040039
1995-09-20,5.953125,4792.689941
1995-09-21,6.046875,4767.399902
1995-09-22,6,4764.149902
1995-09-25,5.9375,4769.930176
1995-09-26,5.9375,4765.600098
1995-09-27,5.875,4762.350098
1995-09-28,6.015625,4787.640137
1995-09-29,6.109375,4789.080078
1995-10-02,6.1875,4761.259766
1995-10-03,6.15625,4749.700195
1995-10-04,6.09375,4740.669922
1995-10-05,6.203125,4762.709961
1995-10-06,6.125,4769.209961
1995-10-09,6.140625,4726.220215
1995-10-10,6.078125,4720.799805
1995-10-11,5.984375,4735.250000
1995-10-12,6.078125,4764.879883
1995-10-13,6.09375,4793.779785
1995-10-16,6.109375,4784.379883
1995-10-17,6.171875,4795.950195
1995-10-18,6.28125,4777.520020
1995-10-19,6.234375,4802.450195
1995-10-20,6.203125,4794.859863
1995-10-23,6.359375,4755.479980
1995-10-24,6.8125,4783.660156
1995-10-25,6.71875,4753.680176
1995-10-26,6.78125,4703.819824
1995-10-27,6.640625,4741.750000
1995-10-30,6.734375,4756.569824
1995-10-31,6.640625,4755.479980
1995-11-01,6.796875,4766.680176
1995-11-02,7.1875,4808.589844
1995-11-03,7.28125,4825.569824
1995-11-06,7.1875,4814.009766
1995-11-07,7.1875,4797.029785
1995-11-08,7.1875,4852.669922
1995-11-09,7.171875,4864.229980
1995-11-10,7.125,4870.370117
1995-11-13,7.28125,4872.899902
1995-11-14,7.265625,4871.810059
1995-11-15,7.203125,4922.750000
1995-11-16,7.203125,4969.359863
1995-11-17,7.296875,4989.950195
1995-11-20,6.921875,4983.089844
1995-11-21,7.140625,5023.549805
1995-11-22,7.28125,5041.609863
1995-11-24,7.234375,5048.839844
1995-11-27,7.3125,5070.879883
1995-11-28,7.53125,5078.100098
1995-11-29,7.484375,5105.560059
1995-11-30,7.859375,5074.490234
1995-12-01,7.65625,5087.129883
1995-12-04,7.5625,5139.520020
1995-12-05,7.71875,5177.450195
1995-12-06,7.828125,5199.129883
1995-12-07,7.796875,5159.390137
1995-12-08,7.703125,5156.859863
1995-12-11,7.890625,5184.319824
1995-12-12,7.890625,5174.919922
1995-12-13,7.921875,5216.470215
1995-12-14,7.875,5182.149902
1995-12-15,8.125,5176.729980
1995-12-18,7.78125,5075.209961
1995-12-19,7.546875,5109.890137
1995-12-20,7.484375,5059.319824
1995-12-21,7.75,5096.529785
1995-12-22,7.859375,5097.970215
1995-12-26,7.84375,5110.259766
1995-12-27,8.078125,5105.919922
1995-12-28,8.171875,5095.799805
1995-12-29,8.171875,5117.120117
1996-01-02,8.078125,5177.450195
1996-01-03,8.109375,5194.069824
1996-01-04,8.1875,5173.839844
1996-01-05,7.859375,5181.430176
1996-01-08,7.703125,5197.700195
1996-01-09,7.265625,5130.129883
1996-01-10,7.25,5032.939941
1996-01-11,7.265625,5065.100098
1996-01-12,7.09375,5061.120117
1996-01-15,7.28125,5043.779785
1996-01-16,7.40625,5088.220215
